hogar,sexo,edad,dia_laborable,trabajo_pago,trabajo_domestico_no_pago,voluntariados,estudio_educacion,recreacion,aplicaciones,tareas_cuidados,cuidado_personal,trabajo_pago2,trabajo_domestico_no_pago2,voluntariados2,estudio_educacion2,recreacion2,aplicaciones2,tareas_cuidados2,cuidado_personal2,dia_tipico,rango_etario,nivel_educativo,relacion_parentesco_jefe,tipo_hogar,quintil_ingreso,estado_ocupacional
1109_1,Mujer,45,Día no laborable,0.0,3.8,2.8,0.0,6.8,0.0,1.0,14.8,0.0,3.5,2.6,0.0,4.1,0.0,0.5,13.4,Día atípico,40-49,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1110_1,Varon,45,Día laborable,10.8,1.5,0.0,0.0,1.5,0.5,0.0,10.7,10.8,1.5,0.0,0.0,1.0,0.5,0.0,10.2,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1111_1,Mujer,45,Día no laborable,0.0,4.4,0.0,0.0,3.9,0.5,11.0,10.6,0.0,3.5,0.0,0.0,1.6,0.5,9.4,9.0,Día atípico,40-49,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1112_1,Mujer,45,Día no laborable,0.0,9.0,0.0,0.0,5.0,0.8,8.3,9.7,0.0,6.5,0.0,0.0,3.0,0.8,4.6,9.1,Día atípico,40-49,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Inactivo
1113_1,Varon,45,Día laborable,8.8,2.8,0.0,0.0,3.5,0.0,0.0,10.2,8.5,2.8,0.0,0.0,3.1,0.0,0.0,9.6,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1114_1,Varon,45,Día laborable,6.2,2.8,0.0,0.0,1.0,4.8,0.0,9.3,6.2,2.8,0.0,0.0,1.0,4.8,0.0,9.3,Día atípico,40-49,Superior completo,Jefe,Unipersonal,5to quintil,Ocupado
1115_1,Varon,45,Día laborable,9.8,0.8,0.0,0.0,1.5,1.0,3.2,8.2,9.8,0.8,0.0,0.0,1.3,1.0,3.2,8.0,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1116_1,Mujer,45,Día laborable,8.0,0.8,0.0,0.0,5.0,1.5,0.0,10.2,8.0,0.8,0.0,0.0,4.3,1.5,0.0,9.4,Día atípico,40-49,Superior completo,Hijo/a - Hijastro/a,Otro,5to quintil,Ocupado
1117_1,Varon,45,Día laborable,6.2,1.7,0.0,0.0,0.2,3.0,0.0,13.2,6.1,1.7,0.0,0.0,0.1,3.0,0.0,13.2,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Unipersonal,5to quintil,Ocupado
1118_1,Mujer,45,Día laborable,11.5,3.7,0.0,0.0,0.3,0.0,3.0,6.8,11.3,3.3,0.0,0.0,0.2,0.0,3.0,6.2,Día atípico,40-49,Superior completo,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1119_1,Varon,45,Día laborable,9.3,2.2,0.0,0.0,1.0,1.0,0.0,11.5,9.3,2.2,0.0,0.0,0.5,1.0,0.0,11.0,Día atípico,40-49,Secundario completo/Superior incompleto,Hijo/a - Hijastro/a,Nuclear con nucleo incompleto,5to quintil,Ocupado
1120_1,Mujer,45,Día no laborable,0.0,10.8,0.0,0.0,2.5,0.0,0.0,10.8,0.0,10.8,0.0,0.0,2.5,0.0,0.0,10.8,Día atípico,40-49,Superior completo,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1121_1,Varon,45,Día laborable,8.8,1.5,0.0,0.0,2.5,1.5,2.8,9.0,8.8,1.5,0.0,0.0,1.9,1.5,2.2,8.2,Día atípico,40-49,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1122_1,Varon,45,Día no laborable,0.0,0.0,0.0,0.0,15.5,0.0,0.0,11.7,0.0,0.0,0.0,0.0,13.9,0.0,0.0,10.1,Día atípico,40-49,Superior completo,Jefe,Unipersonal,5to quintil,Ocupado
1123_1,Mujer,45,Día no laborable,0.0,2.7,0.0,0.0,8.5,0.0,0.0,15.8,0.0,2.7,0.0,0.0,7.0,0.0,0.0,14.3,Día atípico,40-49,Superior completo,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1124_1,Mujer,45,Día laborable,7.5,1.7,0.0,2.5,0.8,2.5,2.3,8.4,7.3,1.7,0.0,2.5,0.4,2.5,1.4,8.3,Día atípico,40-49,Superior completo,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1125_1,Varon,45,Día laborable,9.0,1.3,0.0,0.0,4.2,2.2,0.0,8.8,9.0,1.1,0.0,0.0,3.4,2.2,0.0,8.3,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Otro,5to quintil,Ocupado
1126_1,Mujer,45,Día laborable,4.3,4.3,0.0,0.0,0.5,2.7,5.3,8.5,4.3,4.0,0.0,0.0,0.2,2.7,4.8,8.2,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo incompleto,5to quintil,Ocupado
1127_1,Varon,45,Día no laborable,0.0,2.7,0.0,0.0,6.8,2.2,2.3,13.3,0.0,2.7,0.0,0.0,5.2,2.2,1.5,12.5,Día atípico,40-49,Superior completo,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1128_1,Mujer,45,Día no laborable,0.0,2.3,0.0,0.0,4.3,0.8,11.0,13.4,0.0,1.3,0.0,0.0,2.2,0.8,7.1,12.7,Día atípico,40-49,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Inactivo
1129_1,Mujer,45,Día laborable,5.5,0.8,0.0,0.0,3.2,2.1,0.0,18.0,2.8,0.8,0.0,0.0,3.2,2.1,0.0,15.2,Día atípico,40-49,Superior completo,Jefe,Unipersonal,5to quintil,Ocupado
1130_1,Mujer,45,Día laborable,7.5,3.3,0.0,0.0,1.0,2.0,0.0,10.2,7.5,3.3,0.0,0.0,1.0,2.0,0.0,10.2,Día atípico,40-49,Superior completo,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1131_1,Mujer,45,Día laborable,4.7,0.8,0.0,0.0,2.5,0.0,6.5,9.4,4.7,0.8,0.0,0.0,2.5,0.0,6.5,9.4,Día atípico,40-49,Superior completo,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1132_1,Mujer,45,Día laborable,6.5,2.9,0.0,0.0,1.3,0.3,5.0,9.0,6.5,2.9,0.0,0.0,1.0,0.3,4.9,8.5,Día atípico,40-49,Superior completo,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1133_1,Varon,45,Día no laborable,2.0,5.3,0.0,0.0,3.5,1.5,0.0,11.7,2.0,5.3,0.0,0.0,3.5,1.5,0.0,11.7,Día atípico,40-49,Superior completo,Jefe,Unipersonal,5to quintil,Ocupado
1134_1,Mujer,46,Día laborable,0.0,8.8,0.0,5.4,1.9,0.5,4.6,8.3,0.0,8.4,0.0,4.5,0.8,0.5,2.7,7.3,Día atípico,40-49,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1135_1,Mujer,46,Día no laborable,0.0,5.3,1.0,0.0,7.5,1.0,0.0,12.2,0.0,4.3,1.0,0.0,6.0,1.0,0.0,11.7,Día atípico,40-49,Secundario incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Inactivo
1136_1,Varon,46,Día laborable,15.8,0.0,0.0,0.0,2.0,0.7,0.0,7.5,15.8,0.0,0.0,0.0,1.0,0.7,0.0,6.5,Día atípico,40-49,Secundario incompleto,Hijo/a - Hijastro/a,Otro,5to quintil,Ocupado
1137_1,Varon,46,Día laborable,9.4,0.8,0.0,0.0,1.0,4.0,0.0,9.8,9.4,0.8,0.0,0.0,0.5,4.0,0.0,9.3,Día atípico,40-49,Secundario incompleto,Jefe,Unipersonal,5to quintil,Ocupado
1138_1,Varon,46,Día no laborable,1.5,7.0,0.0,0.0,1.0,0.0,17.8,6.5,1.5,3.6,0.0,0.0,0.3,0.0,13.2,5.3,Día atípico,40-49,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1139_1,Varon,46,Día laborable,8.6,0.0,0.0,0.0,2.0,1.5,1.3,12.6,8.6,0.0,0.0,0.0,1.0,1.5,1.3,11.6,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1140_1,Varon,46,Día no laborable,0.0,1.5,14.0,0.0,14.0,0.0,0.0,9.5,0.0,1.5,6.8,0.0,6.8,0.0,0.0,8.8,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Unipersonal,5to quintil,Ocupado
1141_1,Mujer,46,Día laborable,4.0,5.3,0.0,0.0,5.0,0.0,0.5,10.2,4.0,5.3,0.0,0.0,4.5,0.0,0.5,9.7,Día atípico,40-49,Secundario incompleto,Jefe,Nuclear con nucleo incompleto,5to quintil,Ocupado
1142_1,Mujer,46,Día laborable,6.0,1.7,0.0,0.0,1.7,3.0,0.0,13.3,6.0,1.7,0.0,0.0,0.8,3.0,0.0,12.5,Día atípico,40-49,Secundario incompleto,Hijo/a - Hijastro/a,Nuclear con nucleo incompleto,5to quintil,Ocupado
1143_1,Mujer,46,Día laborable,6.5,3.4,0.0,0.0,7.1,0.0,0.0,9.5,6.5,1.9,0.0,0.0,6.6,0.0,0.0,9.0,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo incompleto,5to quintil,Ocupado
1144_1,Varon,46,Día no laborable,0.0,4.3,14.5,0.0,8.5,1.5,0.0,10.3,0.0,2.3,7.6,0.0,3.9,1.5,0.0,8.6,Día atípico,40-49,Secundario incompleto,Jefe,Unipersonal,5to quintil,Ocupado
1145_1,Varon,46,Día laborable,9.0,0.0,0.0,0.0,4.0,1.3,0.0,9.8,9.0,0.0,0.0,0.0,4.0,1.3,0.0,9.8,Día atípico,40-49,Secundario incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1146_1,Varon,46,Día no laborable,0.0,3.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,15.0,Día atípico,40-49,Secundario completo/Superior incompleto,Otro,Otro,5to quintil,Ocupado
1147_1,Varon,46,Día laborable,3.2,5.9,0.0,0.0,1.8,1.3,0.0,13.1,3.2,5.3,0.0,0.0,1.1,1.3,0.0,13.1,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Unipersonal,5to quintil,Ocupado
1148_1,Mujer,46,Día laborable,11.0,1.8,0.0,0.0,3.8,0.0,0.0,11.7,11.0,1.4,0.0,0.0,1.8,0.0,0.0,9.8,Día atípico,40-49,Superior completo,Jefe,Otro,5to quintil,Ocupado
1149_1,Mujer,46,Día laborable,10.0,2.0,0.0,0.0,3.5,1.5,0.0,11.0,10.0,1.0,0.0,0.0,2.0,1.5,0.0,9.5,Día atípico,40-49,Superior completo,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1150_1,Mujer,46,Día laborable,13.8,0.4,0.0,1.7,2.3,0.5,0.0,9.6,12.6,0.3,0.0,1.7,0.9,0.5,0.0,8.0,Día atípico,40-49,Superior completo,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1151_1,Mujer,46,Día laborable,8.0,2.2,1.5,0.0,4.3,0.5,0.0,8.3,8.0,2.1,1.5,0.0,4.0,0.5,0.0,8.0,Día atípico,40-49,Superior completo,Jefe,Unipersonal,5to quintil,Ocupado
1152_1,Mujer,46,Día laborable,10.2,0.8,1.3,0.0,0.0,1.5,0.0,10.3,10.2,0.8,1.3,0.0,0.0,1.5,0.0,10.3,Día atípico,40-49,Superior completo,Jefe,Unipersonal,5to quintil,Ocupado
1153_1,Mujer,46,Día laborable,10.0,2.3,0.0,0.0,1.0,1.0,2.0,11.8,9.5,1.3,0.0,0.0,0.5,1.0,1.0,10.8,Día atípico,40-49,Superior completo,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1154_1,Mujer,46,Día laborable,9.3,0.1,0.0,0.0,0.0,1.5,4.3,8.9,9.3,0.1,0.0,0.0,0.0,1.5,4.3,8.9,Día atípico,40-49,Superior completo,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1155_1,Mujer,46,Día laborable,11.3,0.7,0.0,0.0,3.1,0.0,0.0,10.0,11.3,0.7,0.0,0.0,2.6,0.0,0.0,9.5,Día atípico,40-49,Superior completo,Jefe,Unipersonal,5to quintil,Ocupado
1156_1,Mujer,46,Día laborable,11.8,1.8,0.0,0.0,0.5,0.8,0.9,9.2,11.8,1.8,0.0,0.0,0.3,0.8,0.7,8.7,Día atípico,40-49,Superior completo,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1157_1,Mujer,46,Día laborable,5.5,2.6,0.0,0.0,8.2,0.0,2.6,11.6,5.5,1.6,0.0,0.0,5.0,0.0,1.7,10.3,Día atípico,40-49,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1158_1,Mujer,46,Día laborable,9.0,0.2,3.0,0.0,0.0,0.0,1.2,11.7,9.0,0.2,3.0,0.0,0.0,0.0,0.7,11.2,Día atípico,40-49,Superior completo,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1159_1,Mujer,46,Día laborable,9.3,1.0,0.0,0.0,1.0,1.5,5.0,9.3,9.3,0.5,0.0,0.0,0.5,1.5,4.0,8.3,Día atípico,40-49,Superior completo,Jefe,Nuclear con nucleo incompleto,5to quintil,Ocupado
1160_1,Mujer,46,Día laborable,1.5,2.3,0.0,0.0,7.0,0.0,1.8,13.8,1.3,1.8,0.0,0.0,6.5,0.0,1.4,13.1,Día atípico,40-49,Superior completo,Jefe,Nuclear con nucleo incompleto,5to quintil,Ocupado
1161_1,Mujer,47,Día no laborable,0.0,2.9,0.0,0.0,9.2,1.9,0.0,11.5,0.0,2.9,0.0,0.0,8.6,1.9,0.0,10.7,Día atípico,40-49,Escuela especial,Jefe,Nuclear con nucleo incompleto,5to quintil,Ocupado
1162_1,Mujer,47,Día laborable,10.5,1.8,0.0,0.0,1.5,0.0,1.1,11.2,10.5,1.8,0.0,0.0,0.8,0.0,0.8,10.1,Día atípico,40-49,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1163_1,Mujer,47,Día no laborable,0.0,2.7,12.7,0.0,13.2,0.0,0.0,11.7,0.0,1.9,6.8,0.0,6.1,0.0,0.0,9.2,Día atípico,40-49,Secundario incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1164_1,Varon,47,Día no laborable,0.0,2.3,0.0,0.0,0.3,11.6,0.0,9.8,0.0,2.3,0.0,0.0,0.3,11.6,0.0,9.8,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Unipersonal,5to quintil,Ocupado
1165_1,Mujer,47,Día no laborable,2.0,6.1,0.0,0.0,2.5,3.0,0.0,11.9,2.0,6.1,0.0,0.0,1.8,3.0,0.0,11.2,Día atípico,40-49,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Inactivo
1166_1,Varon,47,Día laborable,7.5,8.5,0.0,0.0,5.0,1.0,0.0,8.0,7.5,6.0,0.0,0.0,2.5,1.0,0.0,7.0,Día atípico,40-49,Secundario incompleto,Otro,Otro,5to quintil,Ocupado
1167_1,Mujer,47,Día laborable,9.5,1.8,5.8,0.0,1.0,0.3,0.0,6.8,9.4,1.8,5.8,0.0,0.5,0.3,0.0,6.2,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Unipersonal,5to quintil,Ocupado
1168_1,Varon,47,Día laborable,12.0,0.0,0.0,0.0,2.0,1.5,0.0,8.5,12.0,0.0,0.0,0.0,2.0,1.5,0.0,8.5,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1169_1,Varon,47,Día laborable,10.7,2.0,0.0,0.0,0.0,1.7,0.0,9.7,10.7,2.0,0.0,0.0,0.0,1.7,0.0,9.7,Día atípico,40-49,Secundario incompleto,Jefe,Otro,5to quintil,Ocupado
1170_1,Varon,47,Día laborable,11.1,0.7,1.0,0.0,1.5,0.0,0.0,11.6,11.1,0.5,0.5,0.0,0.7,0.0,0.0,11.3,Día atípico,40-49,Secundario incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1171_1,Mujer,47,Día no laborable,0.0,7.1,0.0,0.0,3.0,0.0,6.0,15.3,0.0,5.7,0.0,0.0,2.3,0.0,3.6,12.5,Día atípico,40-49,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Inactivo
1172_1,Mujer,47,Día no laborable,0.0,1.5,0.0,0.0,7.7,0.5,0.0,18.0,0.0,1.5,0.0,0.0,5.8,0.5,0.0,16.2,Día atípico,40-49,Secundario incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1173_1,Varon,47,Día laborable,9.5,1.3,0.0,0.0,0.0,1.0,0.0,12.3,9.5,1.3,0.0,0.0,0.0,1.0,0.0,12.3,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Unipersonal,5to quintil,Ocupado
1174_1,Varon,47,Día laborable,12.5,0.4,0.0,0.0,1.3,1.4,0.0,9.7,12.5,0.4,0.0,0.0,0.6,1.4,0.0,9.1,Día atípico,40-49,Secundario incompleto,Jefe,Unipersonal,5to quintil,Ocupado
1175_1,Mujer,47,Día laborable,7.0,1.9,0.0,0.0,5.5,0.6,0.0,9.8,7.0,1.9,0.0,0.0,5.1,0.6,0.0,9.4,Día atípico,40-49,Superior completo,Jefe,Unipersonal,5to quintil,Ocupado
1176_1,Varon,47,Día laborable,8.5,0.0,0.0,0.0,2.0,5.5,0.0,10.0,8.5,0.0,0.0,0.0,1.0,5.5,0.0,9.0,Día atípico,40-49,Superior completo,Hijo/a - Hijastro/a,Otro,5to quintil,Ocupado
1177_1,Mujer,47,Día no laborable,0.0,3.0,5.0,0.0,7.0,1.0,0.0,13.5,0.0,3.0,4.5,0.0,3.5,0.5,0.0,12.5,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Unipersonal,5to quintil,Desocupado
1178_1,Varon,47,Día laborable,5.5,1.6,0.0,0.0,3.3,4.0,0.0,9.6,5.5,1.6,0.0,0.0,3.3,4.0,0.0,9.6,Día atípico,40-49,Superior completo,Jefe,Unipersonal,5to quintil,Ocupado
1179_1,Varon,47,Día laborable,11.3,0.0,0.0,0.0,1.9,0.0,0.0,11.8,11.3,0.0,0.0,0.0,1.5,0.0,0.0,11.3,Día atípico,40-49,Superior completo,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1180_1,Mujer,47,Día laborable,7.7,3.0,0.0,0.0,2.8,0.5,3.0,9.2,7.3,2.7,0.0,0.0,2.6,0.5,2.3,8.6,Día atípico,40-49,Superior completo,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1181_1,Mujer,47,Día laborable,11.0,2.0,0.0,0.0,0.5,1.0,0.0,10.3,10.8,2.0,0.0,0.0,0.5,1.0,0.0,9.8,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Unipersonal,5to quintil,Ocupado
1182_1,Mujer,47,Día laborable,8.0,3.0,0.0,0.0,0.0,1.0,0.0,12.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,12.0,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo incompleto,5to quintil,Ocupado
1183_1,Varon,47,Día laborable,8.7,1.8,0.0,0.0,1.0,1.5,0.0,12.0,8.7,1.8,0.0,0.0,0.5,1.5,0.0,11.5,Día atípico,40-49,Superior completo,Jefe,Nuclear con nucleo incompleto,5to quintil,Ocupado
1184_1,Mujer,47,Día laborable,0.0,8.6,0.0,0.0,4.5,0.0,16.0,10.9,0.0,4.3,0.0,0.0,2.0,0.0,8.5,9.2,Día atípico,40-49,Superior completo,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1185_1,Varon,47,Día laborable,9.3,3.8,0.0,0.0,0.0,0.0,0.0,11.8,9.3,2.9,0.0,0.0,0.0,0.0,0.0,11.8,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Unipersonal,5to quintil,Ocupado
1186_1,Varon,47,Día laborable,10.7,1.0,0.0,0.0,0.0,1.7,1.5,9.2,10.7,1.0,0.0,0.0,0.0,1.7,1.5,9.2,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1187_1,Mujer,47,Día no laborable,0.0,1.9,0.0,0.0,0.5,4.1,1.5,17.3,0.0,1.8,0.0,0.0,0.2,4.1,1.1,16.9,Día atípico,40-49,Superior completo,Hijo/a - Hijastro/a,Otro,5to quintil,Ocupado
1188_1,Varon,47,Día no laborable,6.3,0.6,0.0,0.0,3.0,2.0,0.0,12.7,6.3,0.6,0.0,0.0,2.8,2.0,0.0,12.4,Día atípico,40-49,Superior completo,Jefe,Unipersonal,5to quintil,Ocupado
1189_1,Mujer,47,Día no laborable,0.0,0.2,0.0,0.0,18.0,0.0,0.0,14.8,0.0,0.2,0.0,0.0,11.3,0.0,0.0,12.5,Día atípico,40-49,Superior completo,Conyugue o pareja,Otro,5to quintil,Inactivo
1190_1,Varon,47,Día no laborable,1.0,2.5,0.0,0.0,2.8,2.3,5.3,12.8,1.0,2.5,0.0,0.0,1.4,2.3,5.3,11.4,Día atípico,40-49,Superior completo,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1191_1,Mujer,47,Día laborable,5.0,4.2,0.0,1.0,1.0,1.5,2.0,9.8,5.0,3.9,0.0,1.0,1.0,1.5,1.8,9.8,Día atípico,40-49,Superior completo,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1192_1,Mujer,47,Día no laborable,0.0,6.6,4.0,0.0,8.3,0.0,0.0,12.9,0.0,5.6,1.7,0.0,5.4,0.0,0.0,11.3,Día atípico,40-49,Superior completo,Jefe,Unipersonal,5to quintil,Ocupado
1193_1,Mujer,48,Día laborable,11.8,1.5,0.0,0.0,0.0,1.5,0.0,10.3,11.3,1.5,0.0,0.0,0.0,1.5,0.0,9.8,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Unipersonal,5to quintil,Ocupado
1194_1,Mujer,48,Día no laborable,0.0,0.2,6.5,0.0,13.5,0.0,13.5,15.8,0.0,0.1,2.2,0.0,4.8,0.0,4.8,12.1,Día atípico,40-49,Superior completo,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1195_1,Mujer,48,Día no laborable,0.0,7.7,0.0,0.0,1.3,1.2,4.3,11.7,0.0,7.4,0.0,0.0,0.7,1.2,3.9,10.8,Día atípico,40-49,Secundario incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1196_1,Varon,48,Día no laborable,0.0,4.7,0.0,0.0,4.7,4.1,2.0,10.4,0.0,4.7,0.0,0.0,3.8,4.1,1.1,10.4,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Otro,5to quintil,Ocupado
1197_1,Varon,48,Día laborable,8.0,1.5,0.0,0.0,1.0,2.0,2.3,11.1,7.8,1.5,0.0,0.0,0.5,2.0,2.0,10.2,Día atípico,40-49,Secundario incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1198_1,Varon,48,Día laborable,8.7,2.5,3.0,0.0,0.0,2.0,0.0,8.5,8.3,2.5,3.0,0.0,0.0,2.0,0.0,8.2,Día atípico,40-49,Secundario incompleto,Jefe,Unipersonal,5to quintil,Ocupado
1199_1,Varon,48,Día no laborable,0.0,0.3,0.0,0.0,7.0,0.5,5.5,13.7,0.0,0.3,0.0,0.0,5.5,0.5,5.5,12.2,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1200_1,Varon,48,Día laborable,12.8,0.0,0.0,0.0,0.0,0.0,0.0,11.3,12.8,0.0,0.0,0.0,0.0,0.0,0.0,11.3,Día atípico,40-49,Secundario incompleto,Jefe,Unipersonal,5to quintil,Ocupado
1201_1,Varon,48,Día laborable,7.7,1.2,0.0,0.0,4.3,1.5,0.0,10.3,7.7,1.2,0.0,0.0,3.8,1.5,0.0,9.8,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Otro,5to quintil,Ocupado
1202_1,Varon,48,Día laborable,9.8,1.0,0.0,0.0,3.3,0.0,4.3,9.0,9.8,0.5,0.0,0.0,2.7,0.0,3.3,7.9,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1203_1,Mujer,48,Día laborable,7.8,5.0,0.0,0.0,1.0,0.0,10.8,8.0,7.8,2.3,0.0,0.0,0.3,0.0,6.5,7.1,Día atípico,40-49,Superior completo,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1204_1,Varon,48,Día laborable,7.6,3.5,0.0,0.0,3.3,1.0,1.4,9.5,7.6,3.5,0.0,0.0,2.2,1.0,1.4,8.3,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1205_1,Mujer,48,Día laborable,8.5,2.8,0.0,0.0,2.8,1.5,4.3,9.2,8.5,1.9,0.0,0.0,1.2,1.5,2.2,8.8,Día atípico,40-49,Superior completo,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1206_1,Mujer,48,Día laborable,13.3,0.5,0.0,0.0,0.0,1.0,0.0,10.0,13.1,0.4,0.0,0.0,0.0,1.0,0.0,9.5,Día atípico,40-49,Superior completo,Jefe,Unipersonal,5to quintil,Ocupado
1207_1,Mujer,48,Día laborable,4.8,2.9,0.0,0.0,0.0,2.5,0.0,13.8,4.8,2.9,0.0,0.0,0.0,2.5,0.0,13.8,Día atípico,40-49,Superior completo,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1208_1,Varon,48,Día no laborable,1.8,2.4,0.0,0.0,4.0,4.8,0.0,16.0,1.8,2.4,0.0,0.0,2.0,4.3,0.0,13.5,Día atípico,40-49,Superior completo,Jefe,Unipersonal,5to quintil,Ocupado
1209_1,Varon,48,Día no laborable,0.0,4.8,0.0,0.0,1.5,5.5,2.7,11.8,0.0,4.1,0.0,0.0,1.5,5.5,2.3,10.7,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo incompleto,5to quintil,Ocupado
1210_1,Varon,48,Día laborable,9.8,0.2,0.0,0.0,2.3,1.0,0.0,12.1,9.8,0.2,0.0,0.0,1.6,1.0,0.0,11.5,Día atípico,40-49,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1211_1,Mujer,48,Día no laborable,0.0,7.8,0.0,0.0,3.0,0.0,5.7,12.1,0.0,7.3,0.0,0.0,1.4,0.0,4.8,10.5,Día atípico,40-49,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1212_1,Mujer,48,Día laborable,9.4,1.8,0.0,0.0,1.3,1.0,2.0,9.1,9.4,1.8,0.0,0.0,1.0,1.0,2.0,8.8,Día atípico,40-49,Superior completo,Jefe,Nuclear con nucleo incompleto,5to quintil,Ocupado
